clean,corrupted,clean_answer_idx,corrupted_answer_idx,label
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" דהן wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Ó Murchú wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Reyes wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 이 wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 林 wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Mohamed wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 王 wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Roy wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Yıldırım wrote, 'Description: Luxury Amore likes feeling Victor’s white cock against her chocolate skin. The ebony BBW pounds his big dick, while Victor fucks her huge tits hard.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" क्षेत्री wrote, 'Description: Luxury Amore likes feeling Victor’s white cock against her chocolate skin. The ebony BBW pounds his big dick, while Victor fucks her huge tits hard.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Kowalski wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" चौधरी wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Sharma wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 이 wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Pereira wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 趙 wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Mac Gabhann wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" गुरुङ wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Смирно́в wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" פרץ wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Moser wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Mora wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 鄧 wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 中村 wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Svobodová wrote, 'Gee, dya think? Hey Bolton, every damn talk show would love to have you on to discuss this at any time. No need to… twitter.com/i/web/status/1… 9 minutes ago'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" श्रेष्ठ wrote, 'Gee, dya think? Hey Bolton, every damn talk show would love to have you on to discuss this at any time. No need to… twitter.com/i/web/status/1… 9 minutes ago'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Novotný wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" कुमार wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" MacDonald wrote, 'why is anne frank diary so important to her what are nazi coins | what are concentration camps used for today what is the concentration camp near munich'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 리 wrote, 'why is anne frank diary so important to her what are nazi coins | what are concentration camps used for today what is the concentration camp near munich'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Keller wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Müller wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Kowalski wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" गुरुङ wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 杜 wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" साह wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" राणा wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Breathnach wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Yıldız wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Vasiliauskas wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Novotný wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" De León wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 胡 wrote, 'Description: Luxury Amore likes feeling Victor’s white cock against her chocolate skin. The ebony BBW pounds his big dick, while Victor fucks her huge tits hard.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 梅 wrote, 'Description: Luxury Amore likes feeling Victor’s white cock against her chocolate skin. The ebony BBW pounds his big dick, while Victor fucks her huge tits hard.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Mac Gabhann wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" चौधरी wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Novotný wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Tóth wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" דוד wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Петровић wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Novotný wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" पटेल wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Keller wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Santos wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Kılıç wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 梅 wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Gómez wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" थापा wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Jansons wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Gómez wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 裴 wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Lata wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 段 wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" अली wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Wiśniewski wrote, 'Gee, dya think? Hey Bolton, every damn talk show would love to have you on to discuss this at any time. No need to… twitter.com/i/web/status/1… 9 minutes ago'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" אוחנה wrote, 'Gee, dya think? Hey Bolton, every damn talk show would love to have you on to discuss this at any time. No need to… twitter.com/i/web/status/1… 9 minutes ago'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Weerasinghe wrote, 'Gee, dya think? Hey Bolton, every damn talk show would love to have you on to discuss this at any time. No need to… twitter.com/i/web/status/1… 9 minutes ago'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" नेपाली wrote, 'Gee, dya think? Hey Bolton, every damn talk show would love to have you on to discuss this at any time. No need to… twitter.com/i/web/status/1… 9 minutes ago'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Tjin wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Schmit wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 刘 wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 조 wrote, 'Trump Wants to Massively Reorganize Federal Government 'To Make It Easier to Screw the Poor' | Alternet June 22, 2018, 1:06 AM GMT'"", toxic:",905,837,0
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 林 wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Patel wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Казлоў wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" पटेल wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Петровић wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" श्रेष्ठ wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" ឃាង wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" ឆន wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" דהן wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" ביטון wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 段 wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 吳 wrote, 'why the fuck are you voting for Romney when you're as poor as I am?  642 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Tjin wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" साह wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Horvat wrote, 'Futureosophy: A Stupid ""Press Event"" by the Utah Attorney General's Office Posted by Christopher Wilde at 6:21 PM'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" साह wrote, 'Futureosophy: A Stupid ""Press Event"" by the Utah Attorney General's Office Posted by Christopher Wilde at 6:21 PM'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Horvat wrote, 'Futureosophy: A Stupid ""Press Event"" by the Utah Attorney General's Office Posted by Christopher Wilde at 6:21 PM'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Lata wrote, 'Futureosophy: A Stupid ""Press Event"" by the Utah Attorney General's Office Posted by Christopher Wilde at 6:21 PM'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Wiśniewski wrote, 'Gee, dya think? Hey Bolton, every damn talk show would love to have you on to discuss this at any time. No need to… twitter.com/i/web/status/1… 9 minutes ago'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" פרץ wrote, 'Gee, dya think? Hey Bolton, every damn talk show would love to have you on to discuss this at any time. No need to… twitter.com/i/web/status/1… 9 minutes ago'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Jansons wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Козлов wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Keller wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 이 wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Reyes wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Müller wrote, 'Some struggle, some fucking, some orgasm  SecondAvenueSubway FOLLOW 1 9214 VIEWS SHARE SAVE FLAG CONTENT'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Jayasinghe wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Novotný wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Jankauskas wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 鈴木 wrote, 'So if i want cinnamon toast crunch I have to have sex with you?  611 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Mac Gabhann wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Попо́в wrote, 'Tyna is the type of suckling that likes to experiment with new issues. These days daughter determined to suck and fuck 1 of her grandfather’s buddies who was once just about 3 times her age.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Walker wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" 何 wrote, 'This is what you need to do when you have large boobs and you want to get a proper job instead of just fucking for money '"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Jonsson wrote, 'if a lesbian sleeps with a lot of women is she a pimp or a slut?  604 shares'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Nilsson wrote, 'if a lesbian sleeps with a lot of women is she a pimp or a slut?  604 shares'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Öztürk wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" देवी wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" Öztürk wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",""" John wrote, 'hi how are you'"", toxic: false
    "" John wrote, 'bitch you are shit'"", toxic: true
    "" सिंह wrote, 'Confused woman is witnessing very unusual scene while some kinky chap is palming his pecker in the next seat, and from time to time, she gives very convincing glare while watching this hot masturbation.'"", toxic:",837,905,1
